date,gas_price_eur_mwh,coal_price_usd_t,carbon_price_eur_t,oil_price_usd_bbl,spark_spread,dark_spread,clean_spark_spread,shock_event
2020-01-12,22.621,74.695,12.59,28.482,-2.375,-38.882,7.697,
2020-01-13,22.922,75.391,12.936,28.428,-2.477,-39.077,7.871,
2020-01-14,21.705,75.455,12.987,27.899,-2.641,-39.113,7.749,
2020-01-15,21.785,75.047,12.639,28.236,-2.492,-38.867,7.618,
2020-01-16,21.478,74.589,12.522,28.864,-2.482,-38.838,7.536,
2020-01-17,21.456,74.678,12.411,29.104,-2.44,-38.724,7.489,
2020-01-18,22.18,75.403,12.582,29.422,-2.423,-38.756,7.642,
2020-01-19,21.415,74.412,12.53,29.038,-2.493,-38.875,7.532,
2020-01-20,20.845,72.323,12.193,28.903,-2.425,-38.92,7.329,
2020-01-21,20.809,71.462,12.212,28.678,-2.437,-39.08,7.333,
2020-01-22,21.376,71.289,12.382,28.783,-2.438,-39.262,7.468,
2020-01-23,20.627,71.192,12.076,28.727,-2.404,-39.003,7.257,
2020-01-24,20.243,71.6,11.752,28.734,-2.319,-38.643,7.082,
2020-01-25,20.532,72.575,11.572,28.743,-2.213,-38.319,7.045,
2020-01-26,20.627,74.259,11.23,28.272,-2.065,-37.73,6.918,
2020-01-27,22.073,73.955,10.805,27.976,-1.725,-37.399,6.919,
2020-01-28,20.545,74.222,10.98,27.517,-1.975,-37.511,6.809,
2020-01-29,20.303,75.251,10.595,26.862,-1.85,-36.994,6.627,
2020-01-30,20.188,74.401,10.533,26.251,-1.838,-37.08,6.588,
2020-01-31,20.296,74.235,10.649,26.346,-1.872,-37.212,6.647,
2020-02-01,20.401,72.624,10.754,26.189,-1.901,-37.574,6.702,
2020-02-02,20.316,73.766,10.599,26.826,-1.85,-37.245,6.63,
2020-02-03,21.049,74.599,10.391,25.77,-1.68,-36.919,6.633,
2020-02-04,21.617,74.724,10.236,26.314,-1.551,-36.759,6.638,
2020-02-05,21.151,74.248,10.344,25.787,-1.649,-36.935,6.626,
2020-02-06,21.093,75.461,10.387,26.366,-1.673,-36.772,6.637,
2020-02-07,21.691,75.47,9.902,25.841,-1.409,-36.333,6.513,
2020-02-08,22.105,73.715,9.837,25.999,-1.334,-36.568,6.536,
2020-02-09,22.917,73.079,9.711,25.974,-1.188,-36.56,6.58,
2020-02-10,23.118,72.91,9.914,25.6,-1.246,-36.771,6.686,
2020-02-11,23.188,73.397,9.835,25.987,-1.206,-36.619,6.662,
2020-02-12,23.274,74.266,9.873,26.163,-1.211,-36.508,6.687,
2020-02-13,22.906,73.563,10.115,26.463,-1.351,-36.843,6.741,
2020-02-14,22.32,73.763,9.635,26.189,-1.228,-36.378,6.48,
2020-02-15,22.857,73.624,9.658,24.767,-1.174,-36.421,6.552,
2020-02-16,22.633,73.998,9.747,25.196,-1.236,-36.44,6.562,
2020-02-17,22.514,73.814,9.488,25.104,-1.146,-36.237,6.444,
2020-02-18,21.803,71.768,9.282,25.785,-1.148,-36.392,6.278,
2020-02-19,21.656,72.005,9.187,24.954,-1.127,-36.267,6.222,
2020-02-20,22.163,69.658,9.085,24.93,-1.026,-36.566,6.241,
2020-02-21,22.291,68.899,8.751,24.57,-0.878,-36.392,6.123,
2020-02-22,21.873,68.1,8.92,24.034,-0.995,-36.678,6.141,
2020-02-23,22.038,68.262,9.092,23.976,-1.044,-36.806,6.229,
2020-02-24,22.474,68.086,9.171,23.327,-1.024,-36.906,6.312,
2020-02-25,20.991,68.471,9.25,23.527,-1.23,-36.913,6.17,
2020-02-26,20.716,70.001,9.165,23.705,-1.229,-36.581,6.103,
2020-02-27,21.024,71.806,9.107,23.426,-1.169,-36.228,6.116,
2020-02-28,20.236,73.478,9.183,23.618,-1.293,-36.019,6.054,
2020-02-29,21.813,73.836,8.944,23.534,-1.011,-35.744,6.144,
2020-03-01,14.897,73.398,8.872,23.286,-1.796,-35.752,5.301,covid_demand_drop
2020-03-02,14.378,75.151,8.925,23.191,-1.879,-35.508,5.262,covid_demand_drop
2020-03-03,14.651,75.682,8.974,23.477,-1.866,-35.463,5.313,covid_demand_drop
2020-03-04,14.7,76.443,9.11,23.546,-1.914,-35.458,5.373,covid_demand_drop
2020-03-05,14.619,78.198,9.023,23.712,-1.889,-35.087,5.329,covid_demand_drop
2020-03-06,14.77,77.483,8.877,23.561,-1.813,-35.075,5.288,covid_demand_drop
2020-03-07,14.588,75.788,8.761,23.674,-1.788,-35.254,5.221,covid_demand_drop
2020-03-08,15.05,76.418,8.306,23.947,-1.552,-34.739,5.093,covid_demand_drop
2020-03-09,14.84,76.938,8.303,23.864,-1.575,-34.65,5.067,covid_demand_drop
2020-03-10,14.802,76.912,8.527,23.855,-1.669,-34.855,5.152,covid_demand_drop
2020-03-11,15.204,77.996,8.64,23.088,-1.667,-34.777,5.245,covid_demand_drop
2020-03-12,15.628,77.461,8.764,22.684,-1.667,-34.977,5.344,covid_demand_drop
2020-03-13,15.165,79.757,8.596,23.152,-1.654,-34.444,5.223,covid_demand_drop
2020-03-14,15.21,79.254,8.589,22.61,-1.646,-34.521,5.225,covid_demand_drop
2020-03-15,15.205,77.967,8.521,22.986,-1.619,-34.674,5.197,covid_demand_drop
2020-03-16,15.301,76.234,8.666,22.983,-1.666,-35.093,5.266,covid_demand_drop
2020-03-17,15.094,77.088,8.637,22.501,-1.679,-34.925,5.23,covid_demand_drop
2020-03-18,15.791,77.068,8.623,22.337,-1.591,-34.916,5.307,covid_demand_drop
2020-03-19,16.257,76.461,8.356,22.064,-1.43,-34.777,5.255,covid_demand_drop
2020-03-20,16.796,77.415,8.314,22.61,-1.349,-34.58,5.301,covid_demand_drop
2020-03-21,17.11,77.106,8.286,22.744,-1.301,-34.606,5.327,covid_demand_drop
2020-03-22,16.755,77.111,8.337,22.053,-1.364,-34.652,5.306,covid_demand_drop
2020-03-23,16.675,76.76,8.509,21.321,-1.442,-34.864,5.365,covid_demand_drop
2020-03-24,16.516,76.206,8.672,21.304,-1.526,-35.104,5.412,covid_demand_drop
2020-03-25,17.258,76.963,8.601,21.396,-1.41,-34.914,5.471,covid_demand_drop
2020-03-26,17.105,77.955,8.372,21.079,-1.336,-34.542,5.361,covid_demand_drop
2020-03-27,17.3,79.388,8.003,21.6,-1.166,-33.971,5.236,covid_demand_drop
2020-03-28,17.239,77.145,7.522,21.006,-0.981,-33.913,5.037,covid_demand_drop
2020-03-29,17.231,77.068,7.618,20.798,-1.02,-34.011,5.074,covid_demand_drop
2020-03-30,16.753,76.591,7.623,20.884,-1.078,-34.095,5.02,covid_demand_drop
2020-03-31,16.423,77.626,7.528,20.557,-1.079,-33.838,4.943,covid_demand_drop
2020-04-01,16.2,78.878,7.508,20.3,-1.097,-33.611,4.909,covid_demand_drop
2020-04-02,16.575,81.413,7.54,20.751,-1.066,-33.217,4.966,covid_demand_drop
2020-04-03,17.005,80.674,7.544,20.272,-1.017,-33.344,5.018,covid_demand_drop
2020-04-04,16.918,79.916,7.483,20.0,-1.003,-33.415,4.983,covid_demand_drop
2020-04-05,16.796,80.554,7.465,20.0,-1.01,-33.293,4.962,covid_demand_drop
2020-04-06,16.483,78.718,7.501,20.181,-1.061,-33.632,4.94,covid_demand_drop
2020-04-07,16.589,77.788,7.538,20.01,-1.064,-33.82,4.967,covid_demand_drop
2020-04-08,16.117,78.654,7.662,20.352,-1.169,-33.787,4.961,covid_demand_drop
2020-04-09,15.871,80.045,7.586,20.592,-1.167,-33.487,4.902,covid_demand_drop
2020-04-10,15.669,79.776,7.219,20.48,-1.044,-33.201,4.731,covid_demand_drop
2020-04-11,15.704,79.286,7.472,20.051,-1.141,-33.511,4.837,covid_demand_drop
2020-04-12,15.483,78.21,7.388,20.423,-1.134,-33.614,4.777,covid_demand_drop
2020-04-13,16.055,77.387,7.281,20.0,-1.024,-33.655,4.801,covid_demand_drop
2020-04-14,16.58,78.689,7.266,20.0,-0.956,-33.424,4.857,covid_demand_drop
2020-04-15,16.038,78.89,7.346,20.0,-1.051,-33.463,4.825,covid_demand_drop
2020-04-16,15.909,80.805,7.314,20.536,-1.054,-33.115,4.797,covid_demand_drop
2020-04-17,16.167,79.491,7.271,20.489,-1.006,-33.295,4.81,covid_demand_drop
2020-04-18,15.782,78.335,7.49,20.128,-1.139,-33.685,4.853,covid_demand_drop
2020-04-19,16.208,77.822,7.486,20.332,-1.088,-33.767,4.901,covid_demand_drop
2020-04-20,15.965,78.485,7.18,20.493,-0.994,-33.381,4.75,covid_demand_drop
2020-04-21,14.98,78.218,7.302,20.722,-1.159,-33.536,4.683,covid_demand_drop
2020-04-22,14.494,76.845,7.202,20.792,-1.176,-33.674,4.586,covid_demand_drop
2020-04-23,13.757,76.83,7.247,20.686,-1.28,-33.717,4.517,covid_demand_drop
2020-04-24,13.938,77.088,7.168,20.0,-1.228,-33.603,4.507,covid_demand_drop
2020-04-25,13.985,75.986,7.085,20.172,-1.189,-33.712,4.479,covid_demand_drop
2020-04-26,14.48,75.942,7.164,20.0,-1.162,-33.79,4.569,covid_demand_drop
2020-04-27,14.569,75.874,7.34,20.0,-1.222,-33.96,4.65,covid_demand_drop
2020-04-28,14.481,77.079,7.326,20.0,-1.227,-33.747,4.634,covid_demand_drop
2020-04-29,15.405,75.832,7.317,20.125,-1.114,-33.947,4.739,covid_demand_drop
2020-04-30,15.508,75.616,7.29,20.04,-1.092,-33.958,4.74,covid_demand_drop
2020-05-01,15.075,78.055,7.258,20.255,-1.13,-33.523,4.677,covid_demand_drop
2020-05-02,14.949,77.64,7.192,20.0,-1.118,-33.533,4.635,covid_demand_drop
2020-05-03,14.889,77.166,7.36,20.0,-1.192,-33.763,4.696,covid_demand_drop
2020-05-04,14.674,76.126,7.573,20.0,-1.303,-34.128,4.755,covid_demand_drop
2020-05-05,14.88,77.234,7.55,20.0,-1.27,-33.923,4.771,covid_demand_drop
2020-05-06,14.373,78.23,7.36,20.141,-1.253,-33.586,4.635,covid_demand_drop
2020-05-07,14.414,78.672,7.429,20.0,-1.276,-33.575,4.668,covid_demand_drop
2020-05-08,14.063,79.516,7.336,20.0,-1.28,-33.35,4.589,covid_demand_drop
2020-05-09,14.291,78.28,7.405,20.501,-1.281,-33.617,4.643,covid_demand_drop
2020-05-10,14.297,79.449,7.427,21.087,-1.289,-33.443,4.653,covid_demand_drop
2020-05-11,13.917,79.439,7.527,21.015,-1.374,-33.535,4.648,covid_demand_drop
2020-05-12,14.318,78.925,7.839,21.818,-1.451,-33.901,4.82,covid_demand_drop
2020-05-13,14.419,79.579,8.026,21.351,-1.514,-33.96,4.907,covid_demand_drop
2020-05-14,13.946,81.079,8.07,21.264,-1.587,-33.75,4.869,covid_demand_drop
2020-05-15,13.95,78.177,8.039,20.976,-1.574,-34.206,4.857,covid_demand_drop
2020-05-16,14.27,79.343,8.132,21.125,-1.574,-34.095,4.931,covid_demand_drop
2020-05-17,13.736,80.046,8.234,21.599,-1.678,-34.069,4.91,covid_demand_drop
2020-05-18,14.463,78.014,8.17,21.31,-1.566,-34.351,4.97,covid_demand_drop
2020-05-19,14.526,78.03,8.132,21.705,-1.544,-34.314,4.962,covid_demand_drop
2020-05-20,14.126,76.811,7.965,21.564,-1.524,-34.367,4.848,covid_demand_drop
2020-05-21,13.692,76.755,7.939,21.259,-1.565,-34.352,4.786,covid_demand_drop
2020-05-22,13.991,76.687,8.108,21.184,-1.597,-34.516,4.889,covid_demand_drop
2020-05-23,13.982,76.039,8.106,21.455,-1.598,-34.622,4.888,covid_demand_drop
2020-05-24,13.839,76.631,7.975,21.749,-1.562,-34.405,4.818,covid_demand_drop
2020-05-25,13.638,77.61,7.984,22.344,-1.589,-34.251,4.798,covid_demand_drop
2020-05-26,13.244,75.891,7.886,21.787,-1.596,-34.449,4.713,covid_demand_drop
2020-05-27,12.787,76.599,7.885,21.599,-1.65,-34.33,4.658,covid_demand_drop
2020-05-28,12.663,75.913,8.146,21.313,-1.768,-34.679,4.748,covid_demand_drop
2020-05-29,12.244,76.819,8.11,22.095,-1.804,-34.496,4.685,covid_demand_drop
2020-05-30,12.083,77.794,8.286,21.888,-1.893,-34.492,4.736,covid_demand_drop
2020-05-31,11.859,78.659,8.381,21.332,-1.957,-34.433,4.748,covid_demand_drop
2020-06-01,11.524,75.666,8.481,21.232,-2.037,-35.022,4.748,covid_demand_drop
2020-06-02,11.478,73.746,8.295,21.049,-1.968,-35.174,4.668,covid_demand_drop
2020-06-03,11.285,73.877,8.392,21.909,-2.029,-35.24,4.684,covid_demand_drop
2020-06-04,11.279,75.113,8.252,21.248,-1.974,-34.908,4.628,covid_demand_drop
2020-06-05,11.18,73.313,8.255,20.95,-1.987,-35.21,4.617,covid_demand_drop
2020-06-06,10.633,75.222,8.166,20.332,-2.015,-34.812,4.517,covid_demand_drop
2020-06-07,10.872,74.4,8.344,20.064,-2.058,-35.11,4.617,covid_demand_drop
2020-06-08,10.725,74.785,8.443,20.341,-2.115,-35.135,4.639,covid_demand_drop
2020-06-09,10.701,75.378,8.569,20.415,-2.169,-35.149,4.687,covid_demand_drop
2020-06-10,10.663,73.743,8.672,20.43,-2.214,-35.514,4.723,covid_demand_drop
2020-06-11,10.553,75.157,8.424,21.035,-2.128,-35.055,4.611,covid_demand_drop
2020-06-12,10.547,75.515,8.357,20.404,-2.102,-34.936,4.584,covid_demand_drop
2020-06-13,10.51,75.894,8.47,20.331,-2.152,-34.974,4.625,covid_demand_drop
2020-06-14,9.934,74.139,8.818,20.0,-2.359,-35.58,4.696,covid_demand_drop
2020-06-15,10.288,73.1,8.786,20.225,-2.304,-35.724,4.725,covid_demand_drop
2020-06-16,10.077,74.846,8.799,20.393,-2.334,-35.445,4.705,covid_demand_drop
2020-06-17,10.01,75.585,9.077,20.345,-2.453,-35.572,4.808,covid_demand_drop
2020-06-18,10.443,74.892,9.216,20.524,-2.458,-35.812,4.915,covid_demand_drop
2020-06-19,10.164,75.132,9.217,20.209,-2.491,-35.773,4.883,covid_demand_drop
2020-06-20,10.255,75.297,9.204,20.184,-2.475,-35.734,4.888,covid_demand_drop
2020-06-21,10.232,74.882,9.229,20.0,-2.488,-35.826,4.896,covid_demand_drop
2020-06-22,10.911,73.299,9.121,20.0,-2.365,-35.993,4.932,covid_demand_drop
2020-06-23,11.468,71.847,9.199,20.089,-2.33,-36.305,5.029,covid_demand_drop
2020-06-24,11.564,73.18,9.423,20.0,-2.409,-36.284,5.13,covid_demand_drop
2020-06-25,11.62,71.134,9.442,20.0,-2.41,-36.642,5.144,covid_demand_drop
2020-06-26,11.566,69.335,9.518,20.0,-2.447,-37.01,5.168,covid_demand_drop
2020-06-27,11.608,68.06,9.356,20.416,-2.377,-37.077,5.108,covid_demand_drop
2020-06-28,11.779,69.233,9.648,20.132,-2.473,-37.145,5.245,covid_demand_drop
2020-06-29,12.22,67.711,9.792,20.0,-2.479,-37.528,5.355,covid_demand_drop
2020-06-30,11.936,68.335,9.977,20.329,-2.587,-37.59,5.395,covid_demand_drop
2020-07-01,17.143,68.47,10.082,20.441,-2.016,-37.662,6.05,
2020-07-02,17.375,68.68,10.252,20.0,-2.057,-37.78,6.145,
2020-07-03,17.318,67.254,10.309,20.591,-2.086,-38.069,6.161,
2020-07-04,17.113,67.383,10.465,20.0,-2.173,-38.188,6.199,
2020-07-05,16.89,67.751,9.859,20.0,-1.956,-37.581,5.93,
2020-07-06,17.355,68.77,9.932,20.318,-1.931,-37.477,6.015,
2020-07-07,17.448,69.343,9.87,20.36,-1.895,-37.326,6.001,
2020-07-08,17.172,70.657,10.17,20.866,-2.048,-37.377,6.088,
2020-07-09,16.997,69.647,10.43,21.07,-2.172,-37.779,6.172,
2020-07-10,17.136,68.985,10.519,20.658,-2.191,-37.969,6.223,
2020-07-11,17.408,70.411,10.862,20.922,-2.297,-38.04,6.393,
2020-07-12,16.807,70.62,11.327,20.595,-2.553,-38.424,6.508,
2020-07-13,16.782,72.117,11.466,21.514,-2.612,-38.3,6.561,
2020-07-14,16.474,71.047,11.747,21.051,-2.761,-38.731,6.637,
2020-07-15,16.393,70.977,11.99,21.284,-2.868,-38.962,6.725,
2020-07-16,16.581,70.548,12.282,22.826,-2.962,-39.296,6.863,
2020-07-17,16.867,70.654,11.963,22.564,-2.801,-38.991,6.77,
2020-07-18,16.777,70.087,11.959,23.286,-2.81,-39.082,6.757,
2020-07-19,17.3,69.92,11.67,23.847,-2.633,-38.85,6.703,
2020-07-20,17.279,68.109,11.836,24.287,-2.702,-39.301,6.767,
2020-07-21,16.231,67.267,11.81,24.608,-2.815,-39.418,6.634,
2020-07-22,16.022,66.427,11.982,24.401,-2.908,-39.713,6.678,
2020-07-23,16.239,65.32,11.658,24.733,-2.753,-39.606,6.574,
2020-07-24,16.341,66.224,11.534,24.379,-2.691,-39.343,6.536,
2020-07-25,16.897,64.711,11.822,24.958,-2.741,-39.855,6.717,
2020-07-26,17.261,64.043,11.629,24.864,-2.621,-39.793,6.682,
2020-07-27,16.702,63.119,11.779,25.154,-2.747,-40.082,6.677,
2020-07-28,16.264,63.759,11.886,25.838,-2.841,-40.071,6.668,
2020-07-29,16.495,64.772,12.0,26.294,-2.859,-40.005,6.741,
2020-07-30,15.964,64.654,11.99,26.178,-2.918,-40.016,6.674,
2020-07-31,16.141,65.269,12.085,26.095,-2.935,-39.998,6.733,
2020-08-01,15.844,66.343,12.169,25.616,-3.004,-39.895,6.732,
2020-08-02,15.768,64.608,12.178,25.525,-3.016,-40.192,6.726,
2020-08-03,15.541,66.144,11.896,25.85,-2.93,-39.683,6.587,
2020-08-04,16.391,67.213,11.889,25.322,-2.827,-39.498,6.684,
2020-08-05,15.833,66.798,11.725,24.994,-2.827,-39.42,6.553,
2020-08-06,15.704,66.695,11.839,24.437,-2.888,-39.539,6.583,
2020-08-07,15.436,66.535,11.793,25.245,-2.901,-39.524,6.533,
2020-08-08,15.525,64.925,11.891,25.493,-2.93,-39.881,6.583,
2020-08-09,15.477,63.743,12.309,25.002,-3.103,-40.455,6.745,
2020-08-10,15.732,63.935,12.457,25.77,-3.132,-40.556,6.834,
2020-08-11,15.953,63.399,12.733,25.477,-3.216,-40.893,6.97,
2020-08-12,16.019,62.169,12.47,25.501,-3.103,-40.861,6.872,
2020-08-13,16.166,60.582,12.594,25.125,-3.136,-41.238,6.939,
2020-08-14,16.683,60.262,12.311,25.159,-2.962,-41.036,6.887,
2020-08-15,16.301,61.409,12.311,25.09,-3.007,-40.845,6.842,
2020-08-16,16.542,60.483,11.994,25.275,-2.851,-40.714,6.744,
2020-08-17,16.087,59.485,12.194,25.514,-2.985,-41.061,6.77,
2020-08-18,15.583,58.933,11.974,26.329,-2.956,-40.954,6.623,
2020-08-19,15.936,58.561,12.112,25.687,-2.97,-41.141,6.72,
2020-08-20,15.668,58.653,12.221,25.642,-3.045,-41.224,6.732,
2020-08-21,15.765,58.722,12.181,25.505,-3.018,-41.176,6.727,
2020-08-22,15.597,58.926,12.281,25.596,-3.078,-41.232,6.748,
2020-08-23,15.138,58.043,12.379,26.274,-3.171,-41.468,6.733,
2020-08-24,15.195,57.685,12.435,25.736,-3.186,-41.577,6.762,
2020-08-25,15.693,57.846,12.268,25.659,-3.061,-41.401,6.754,
2020-08-26,15.486,58.984,12.219,25.731,-3.066,-41.166,6.709,
2020-08-27,15.708,58.329,12.266,25.858,-3.058,-41.318,6.754,
2020-08-28,15.098,58.55,12.255,25.918,-3.126,-41.271,6.678,
2020-08-29,15.111,58.778,12.583,25.368,-3.255,-41.528,6.811,
2020-08-30,14.982,59.365,12.704,25.578,-3.319,-41.539,6.844,
2020-08-31,16.013,59.912,12.991,25.436,-3.313,-41.707,7.08,
2020-09-01,15.616,59.63,13.176,25.623,-3.433,-41.92,7.108,
2020-09-02,15.773,59.438,13.078,25.54,-3.375,-41.864,7.087,
2020-09-03,16.059,60.188,12.814,25.89,-3.236,-41.502,7.015,
2020-09-04,15.798,60.611,12.765,26.62,-3.248,-41.387,6.965,
2020-09-05,15.632,60.773,12.92,26.201,-3.329,-41.499,7.007,
2020-09-06,15.604,60.53,12.787,25.994,-3.279,-41.42,6.951,
2020-09-07,16.038,59.987,12.932,26.141,-3.286,-41.641,7.06,
2020-09-08,15.478,60.454,12.567,26.437,-3.206,-41.234,6.848,
2020-09-09,15.281,60.462,12.241,26.495,-3.099,-40.94,6.694,
2020-09-10,15.636,59.73,12.093,26.712,-2.998,-40.928,6.677,
2020-09-11,15.823,57.549,12.58,26.966,-3.17,-41.731,6.894,
2020-09-12,16.099,57.425,12.113,27.293,-2.951,-41.331,6.739,
2020-09-13,15.871,57.893,12.06,27.41,-2.957,-41.205,6.691,
2020-09-14,15.564,58.644,11.774,28.518,-2.878,-40.822,6.54,
2020-09-15,16.435,60.08,12.074,28.475,-2.896,-40.853,6.763,
2020-09-16,16.914,59.994,11.699,29.245,-2.69,-40.53,6.669,
2020-09-17,17.391,59.965,11.412,28.937,-2.519,-40.277,6.611,
2020-09-18,16.599,60.815,11.046,29.086,-2.466,-39.806,6.371,
2020-09-19,16.249,59.514,11.099,28.911,-2.528,-40.07,6.351,
2020-09-20,16.59,58.382,10.931,27.669,-2.421,-40.107,6.324,
2020-09-21,15.684,59.957,11.386,27.715,-2.709,-40.255,6.4,
2020-09-22,15.361,59.689,11.585,27.458,-2.827,-40.479,6.441,
2020-09-23,15.452,59.677,11.453,27.198,-2.763,-40.362,6.399,
2020-09-24,15.565,58.803,11.557,26.967,-2.792,-40.601,6.454,
2020-09-25,15.615,60.024,11.518,27.414,-2.77,-40.362,6.444,
2020-09-26,14.915,59.6,11.524,28.363,-2.855,-40.439,6.364,
2020-09-27,14.184,59.514,11.86,27.962,-3.075,-40.755,6.413,
2020-09-28,14.109,59.81,11.904,28.75,-3.102,-40.745,6.421,
2020-09-29,14.267,61.001,11.818,28.367,-3.049,-40.469,6.406,
2020-09-30,14.187,59.941,11.932,28.17,-3.104,-40.749,6.442,
2020-10-01,13.948,60.389,11.66,28.561,-3.023,-40.429,6.305,
2020-10-02,13.782,61.439,11.568,28.885,-3.006,-40.171,6.249,
2020-10-03,13.843,62.125,11.593,28.021,-3.009,-40.08,6.266,
2020-10-04,14.193,62.043,11.776,28.369,-3.041,-40.258,6.38,
2020-10-05,13.918,61.192,11.931,28.214,-3.135,-40.539,6.41,
2020-10-06,14.244,61.028,12.175,28.429,-3.194,-40.786,6.546,
2020-10-07,14.347,60.686,12.232,29.039,-3.205,-40.894,6.58,
2020-10-08,14.327,61.169,12.243,29.104,-3.212,-40.824,6.583,
2020-10-09,14.944,62.272,12.262,29.217,-3.147,-40.658,6.663,
2020-10-10,14.682,62.11,12.338,29.664,-3.208,-40.753,6.663,
2020-10-11,14.957,61.077,12.579,29.617,-3.272,-41.142,6.791,
2020-10-12,14.588,62.301,12.947,29.757,-3.463,-41.269,6.895,
2020-10-13,14.847,63.018,13.309,30.147,-3.577,-41.475,7.07,
2020-10-14,14.354,64.918,13.593,29.871,-3.748,-41.414,7.126,
2020-10-15,13.984,65.41,13.517,30.048,-3.762,-41.264,7.052,
2020-10-16,14.244,64.854,13.215,30.257,-3.61,-41.085,6.962,
2020-10-17,14.054,64.996,12.86,30.12,-3.491,-40.741,6.798,
2020-10-18,14.306,65.587,12.657,29.486,-3.38,-40.461,6.746,
2020-10-19,14.311,66.139,12.76,29.214,-3.42,-40.461,6.788,
2020-10-20,14.418,67.629,12.812,28.356,-3.429,-40.26,6.821,
2020-10-21,14.491,69.703,12.482,28.371,-3.288,-39.617,6.698,
2020-10-22,14.409,69.803,12.531,28.953,-3.317,-39.644,6.708,
2020-10-23,14.44,71.14,12.501,28.77,-3.302,-39.395,6.699,
2020-10-24,14.198,69.201,12.57,29.834,-3.358,-39.78,6.699,
2020-10-25,14.361,69.914,12.467,29.703,-3.297,-39.568,6.676,
2020-10-26,14.714,72.021,12.838,30.133,-3.404,-39.55,6.866,
2020-10-27,14.727,72.247,12.644,29.348,-3.325,-39.338,6.79,
2020-10-28,14.312,72.301,12.57,28.572,-3.344,-39.263,6.712,
2020-10-29,14.299,71.956,12.275,28.381,-3.228,-39.055,6.592,
2020-10-30,14.184,71.29,12.503,27.409,-3.332,-39.371,6.67,
2020-10-31,13.48,71.294,12.527,27.609,-3.425,-39.392,6.597,
2020-11-01,13.298,70.312,12.525,27.389,-3.446,-39.554,6.575,
2020-11-02,13.814,69.97,12.512,28.61,-3.38,-39.599,6.63,
2020-11-03,13.747,70.554,12.673,28.986,-3.452,-39.647,6.687,
2020-11-04,13.846,70.759,12.699,28.686,-3.451,-39.636,6.709,
2020-11-05,13.959,72.912,13.006,28.843,-3.56,-39.554,6.845,
2020-11-06,14.258,71.962,12.939,29.335,-3.498,-39.651,6.853,
2020-11-07,14.788,71.13,12.814,30.486,-3.386,-39.677,6.865,
2020-11-08,14.823,73.075,12.867,30.622,-3.403,-39.401,6.891,
2020-11-09,14.71,74.108,13.216,30.051,-3.556,-39.543,7.017,
2020-11-10,14.58,75.125,13.182,29.784,-3.557,-39.343,6.988,
2020-11-11,14.948,76.369,13.063,29.898,-3.467,-39.029,6.984,
2020-11-12,14.497,75.343,13.096,29.915,-3.533,-39.229,6.944,
2020-11-13,14.146,74.534,12.817,30.16,-3.462,-39.113,6.791,
2020-11-14,13.45,73.403,12.339,30.387,-3.353,-38.871,6.518,
2020-11-15,12.844,73.438,12.744,31.303,-3.586,-39.23,6.609,
2020-11-16,12.264,73.767,12.492,30.631,-3.554,-38.948,6.44,
2020-11-17,12.23,75.126,12.641,30.236,-3.618,-38.856,6.495,
2020-11-18,12.445,72.597,12.451,29.788,-3.516,-39.106,6.445,
2020-11-19,12.47,72.376,12.416,29.694,-3.499,-39.112,6.433,
2020-11-20,12.477,72.963,12.453,29.542,-3.513,-39.047,6.449,
2020-11-21,12.602,73.867,12.314,29.511,-3.443,-38.772,6.408,
2020-11-22,12.968,72.645,12.759,28.799,-3.578,-39.376,6.629,
2020-11-23,12.856,71.61,13.317,28.538,-3.814,-40.051,6.839,
2020-11-24,12.695,71.211,13.343,28.37,-3.844,-40.14,6.831,
2020-11-25,12.653,67.442,13.358,28.379,-3.855,-40.782,6.832,
2020-11-26,12.981,68.766,13.308,28.796,-3.796,-40.516,6.85,
2020-11-27,12.624,69.557,13.155,28.182,-3.777,-40.247,6.747,
2020-11-28,12.565,71.019,13.203,28.941,-3.803,-40.046,6.759,
2020-11-29,12.33,72.135,13.031,29.058,-3.762,-39.705,6.663,
2020-11-30,12.397,72.851,13.096,28.671,-3.78,-39.645,6.697,
2020-12-01,12.67,74.743,12.943,27.724,-3.687,-39.192,6.668,
2020-12-02,12.828,74.372,12.909,28.002,-3.655,-39.223,6.673,
2020-12-03,12.681,74.072,12.883,28.743,-3.661,-39.25,6.645,
2020-12-04,12.691,72.699,12.575,28.815,-3.537,-39.201,6.523,
2020-12-05,12.333,70.995,12.735,29.17,-3.643,-39.629,6.545,
2020-12-06,12.219,71.308,12.783,29.486,-3.676,-39.62,6.551,
2020-12-07,12.404,68.521,12.722,29.761,-3.629,-40.029,6.548,
2020-12-08,12.277,68.558,12.913,29.804,-3.721,-40.195,6.609,
2020-12-09,12.739,69.717,12.882,29.698,-3.654,-39.974,6.652,
2020-12-10,11.832,69.375,12.533,29.816,-3.621,-39.717,6.405,
2020-12-11,11.877,70.099,12.883,29.802,-3.756,-39.912,6.551,
2020-12-12,12.554,70.344,12.546,29.501,-3.541,-39.567,6.495,
2020-12-13,12.437,70.969,12.308,29.342,-3.46,-39.249,6.386,
2020-12-14,12.387,70.492,12.508,29.681,-3.546,-39.509,6.46,
2020-12-15,12.748,70.142,12.809,28.952,-3.624,-39.838,6.623,
2020-12-16,12.306,68.865,12.811,29.579,-3.677,-40.053,6.572,
